"id","platform","original_link","post_time","title","view_count","like_count","price","images","description","category","status","seller_location","expiration_date","market_price","capacity","parking","options","check_in_out_time","shipping_fee","transaction_location","transaction_method"
"","번개장터","https://www.번개장터.com/items/","2024-09-06 18:49:54.761224","[호텔경영 전공책] 호텔 식음료 관리","24","0","7000","https://media.bunjang.co.kr/product/154843570_{cnt}_1725539356_w{res}.jpg","정가: 16,000
필기, 형광펜 밑줄 흔적 있습니다!
모자이크 부분은 이름 적어놔서 가렸습니다:)
사실 분 번톡 주세요!","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-12 18:49:54.761230","추석 연휴 서울 호텔 숙박 양도 (9/13~18 각개 가능)","88","2","220000","https://media.bunjang.co.kr/product/288020873_{cnt}_1725586426_w{res}.jpg","추석 연휴 서울 호텔 숙박 양도합니다.

일자: 
1. 9/13(금)-14(토)
2. 9/14(토)-15(일)
3. 9/15(일)-16(월)
4. 9/16(월)-17(화)
5. 9/17(화)-18(수)
        연박 가능

호텔: 
—— 4성
A. 포포인츠 명동
B. 알로프트 명동
C. 포포인츠 서울역
D. 코트야드 남대문

——5성
E. 그랜드 하얏트 서울
F. 파크 하얏트 서울
G. 조선 팰리스 서울 강남
H. JW 메리어트 서울
I. 플라자 서울
J. 메리어트 아파트먼트 여의도

객실 및 금액:
- A. 슈페리어 = 23만
- A. 디럭스 = 30만
- B. 게스트룸 킹 = 26만
- B. 브릿지스위트 = 36만
- C. 게스트룸 고층 = 22만
- C. 디럭스 코너 = 33만
- D. 프리미어 게스트룸 = 30만 (조식 O)

- E. 킹/트윈 = 40만 (조식 +2만)
- E. 클럽 라운지 = 72만 (조식 +2만)
- F. 킹/트윈 = 50만
- F. 디럭스 = 57만
- F. 파크 스위트 = 83만
- G. 스테이트 = 54만
- G. 마스터스 = 58만
- H. 게스트룸 = 40만
- H. 이그제큐티브 = 56만 (라운지 O)
- I. 디럭스 게스트룸 = 27만
- I. 클럽 게스트룸 = 50만 (라운지 O)
- J. 스튜디오 스위트 = 35만
- J. 1베드룸 스위트 = 38만
- J. 1베드룸 이그제큐티브 스위트 = 42만

*날짜에 따라 소폭 금액 변동 가능합니다.
**문의 주시면 예약 가능 여부 확인하겠습니다.

그 외 주말 일정도 문의주시면 확인해보겠습니다.
예약 사이트 최저가보다 한참 저렴하게 양도합니다.
(포인트 소진 목적으로 양도 진행합니다.)

일정 금액 선입금 받고, 예약 내역 전달드리겠습니다.
체크인 후 키 전달드리며 잔금 받도록 하겠습니다.

연락주세요.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-06 18:49:54.761236","[호텔경영 전공책] 관광학원론","75","1","9900","https://media.bunjang.co.kr/product/154843497_{cnt}_1725539606_w{res}.jpg","정가: 24,000
필기, 형광펜 밑줄 흔적 있습니다!
모자이크 부분은 이름 적어놔서 가렸습니다:)
사실 분 번톡 주세요!","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-12 18:49:54.761241","만화책 호텔 아프리카 1~5권 + 마틴 앤 존 1권","45","3","40000","https://media.bunjang.co.kr/product/252836217_{cnt}_1726113596_w{res}.jpg","책장에 고이 보관만 해서 얼룩이나 찢김 없습니다.

상태는 사진 참고해주세요.","만화","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-10 18:49:54.761247","제주공항 근처 로베로호텔 1박 25000원 양도","26","0","25000","https://media.bunjang.co.kr/product/288751103_{cnt}_1725953765_w{res}.jpg","제주 로베로호텔 (공항근처) 9/10 (오늘) 1박 숙박권 양도합니다
타입 : 스탠다드더블
가격 : 3만원 (48000원에 결제했습니다)","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-17 18:49:54.761254","[2박]더잭슨나인스호텔(춘마 출발선 바로앞 호텔)","16","0","669000","https://media.bunjang.co.kr/product/281643260_{cnt}_1722215705_w{res}.jpg","24.10.26~28, 2박. 
스탠다드더블, 결제완료(669,300원)
상태입니다. (아고다예약)
춘천마라톤, 사정상 못가게되어 판매합니다. 

춘마 가시거나. 
단풍놀이 가시거나. 

판매가:669,000원. 
숙박바우처(pdf) 및 예약번호 드립니다. 
%-722o-5629","여행/숙박/렌트","SELLING","중구 명동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-14 18:49:54.761260","오늘 화정역 YAJA 호텔 숙박권 반값에 판매해요!","40","0","20000","https://media.bunjang.co.kr/product/289198892_{cnt}_1726222523_w{res}.jpg","화정역 도보 3분, 화정 YAJA 호텔 숙박권 판매합니다.

구매가 53,000인데 2만원에 드릴게요!

체크인 21:00, 체크아웃 13:00 입니다!","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-08 18:49:54.761266","호텔 로언트리 - 팀 보울러","1","0","7500","https://media.bunjang.co.kr/product/288444759_{cnt}_1725786753_w{res}.jpg","상태 아주 양호합니다.","시/소설","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-08 18:49:54.761272","강원도 호텔 양도 9월 14~15일","25","0","200000","https://media.bunjang.co.kr/product/288380068_{cnt}_1725784817_w{res}.jpg","9.14~9.15 1박 양도합니다 
연락주세요!

쿨거시 네고 가능","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-07 18:49:54.761278","호텔 숙박 할인권 3만원 (여기어때)","225","0","20000","https://media.bunjang.co.kr/product/269993519_{cnt}_1717688775_w{res}.jpg","마카오 숙소 전체에서 사용가능한

3만원 할인 쿠폰 입니다","여행/취미/레저/건강","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-13 18:49:54.761284","부산 베스트웨스턴 해운대 호텔 패밀리트윈룸(부분 바다 전망)","47","1","150000","https://media.bunjang.co.kr/product/289147110_{cnt}_1726198165_w{res}.jpg","부산 베스트웨스턴 해운대 호텔 패밀리트윈룸(부분 바다 전망) 
9월 13일 1박 양도합니다. 못가게 돼서요
20만원에 호텔스닷컴에서 예약한건인데 15만원에 양도합니다.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-04 18:49:54.761289","하얏트 호텔 어워드 판매합니다","45","0","70000","https://media.bunjang.co.kr/product/287476995_{cnt}_1725599543_w{res}.jpg","하얏트 호텔 Hyatt award 3종류 판매합니다.
각각 거래 가능, 네고 불가, 어워드 동시 적용 불가

1) 귀빈을 위한 혜택 어워드 (5) - 장당 7만
혜택 숙박 시, 최대 7박까지 지원
숙박 중 글로벌리스트 혜택 제공
- 조식 제공
- 예약 상황에 따라 룸 업그레이드
- 클럽 라운지 이용 
- 예약 상황에 따라 얼리 체크인, 레이트 체크아웃 등
- 유효기간: 2025년 2월 28일 

2)클럽 이용 어워드 (2) - 장당 4만
-유효기간: 2025년 2월 28일

구매 원하시는 분은 챗 주세요
구매 시, 양도를 위한 hyatt 회원번호, 영문 이름 부탁드립니다.(선물하기 방식을 이용한 양도)","여행/숙박/렌트","SELLING","강남구 역삼1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-10 18:49:54.761295","스탠포트 호텔 & 리조트 제주 풀빌라 숙박권 양도(상시)","533","7","490000","https://media.bunjang.co.kr/product/279992159_{cnt}_1724662315_w{res}.jpg","제주에 위치한
‘스탠포트 호텔 & 리조트 제주’
풀빌라 숙박권 양도 합니다. 

예약 가능한 객실은 
프라이빗한 ‘O Villa’ 객실입니다. 

@특히 주말은 인기가 많아 금방 소진될 뿐더러
가격이 계속 상승합니다. 

정확한 날짜 알려주시면 가격 안내 도와드리겠습니다. (날짜마다 가격 상이)
시중가 대비 저렴하게 판매합니다.

히스토리 보시면 여러 국내 호텔/ 리조트 숙박권 양도하고 있으니 안심하시고 구매하셔도 됩니다.

객실 특성상
실시간으로 빠르게 소진될 수 있으니
신속한 구매 추천 드립니다 :)","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-19 18:49:54.761301","(급매) 강릉 컨피네스호텔 슈페리어 스위트 1박권 2매(낱개 구매 가능)","31","2","40000","https://media.bunjang.co.kr/product/290029246_{cnt}_1726728037_w{res}.jpg","설명
 - 24년 4월에 트립핏으로 구매한 강릉 컨피네스 슈페리어 스위트 1박권입니다.(2매 보유중)
   * 사용기한 : ~ 24. 09. 30. / 특정 일자 선정 시 추가금 납부할 수 있습니다.
   * 9.29 / 9.30 여행가시는 분께 정말 좋은 상품입니다.

 - 개인 사정으로 기존 예약한 티켓을 취소하는 바람에, 저렴하게 양도합니다.
    * 슈페리어 스위트 더블 기준 예약가능 일자 사진첨부해드렸습니다.

가격
 - 1박권 2매 보유중입니다. 
   * 장당 40,000원 / (2매 구매시 70,000원)

문의
 - 추가금 내고 룸 업그레이드 가능합니다.
 - 궁금한 사항 있으면 톡 주세요. 빠르게 답장드리겠습니다.
   *ex) 해당 일자 예약시 추가금 있나요? 등 등","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-01 18:49:54.761310","신라호텔 슈페리어 스위트 숙박권","42","3","830000","https://media.bunjang.co.kr/product/287183241_{cnt}_1725118659_w{res}.jpg","신라호텔 슈페리어 스위트 숙박권입니다. 
어반 아일랜드 이용권 2인 포함입니다. 

쿨거래 네고 가능합니다.","여행/숙박/렌트","SELLING","영등포구 여의동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 18:49:54.761316","의정부 스테이지79 호텔 숙소","29","0","75000","https://media.bunjang.co.kr/product/287095523_{cnt}_1725087928_w{res}.jpg","스테이지79 트윈룸 
싱글1 더블1

7만7천원 판매합니다! (현재가 12만5천원)

급한일이 생겨 못가게 되었습니다
주변 있으신 분들 연락주세여","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-27 18:49:54.761321","JW 메리어트 서울, 조선팰리스, 파크하얏트 호텔 예약","1506","30","111111","https://media.bunjang.co.kr/product/231121256_{cnt}_1727255209_w{res}.jpg","조선팰리스 

파크하얏트 

*주중, 주말 예약 가능

호텔 예약 저렴하게 해드립니다!
호텔 예약 사이트 보다 15~20%는 저렴하게 가능합니다 
- 직접가서 제가 결제
- 숙박일수 채우기 위함
- 레이트체크아웃 2PM 


날짜 알려주시면 예약 확정 + 현장 결제
궁금하신 부분있으시면 연락부탁드립니다:)","여행/숙박/렌트","SELLING","분당구 판교동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 18:49:54.761327","호텔인적자원 관리","0","0","10000","https://media.bunjang.co.kr/product/260128240_{cnt}_1713080119_w{res}.jpg","필기감 없어요
배송비 + 3000원","경제/경영","SELLING","상록구 해양동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 18:49:54.761332","호텔서비스매너와 실무","0","0","10000","https://media.bunjang.co.kr/product/260127134_{cnt}_1713079603_w{res}.jpg","필기감 없어요
배송비 + 3000원","여행/취미/레저/건강","SELLING","상록구 해양동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-15 18:49:54.761336","부산 서면 호텔 상상스테이지 숙박권 라메르호텔 해수랜드 사우나이용권 2장","152","3","73000","https://media.bunjang.co.kr/product/280855730_{cnt}_1721800562_w{res}.jpg","부산 서면 KT&G 상상마당 스테이 숙박권(공용이 아니고 private입니다) 1장 과  라메르 호텔 해수랜드 사우나 이용권 2장 입니다.
숙박권만 원하시면 65000원 입니다.

부산에 오셔서 광안리, 해운대, 자칼치 등을 관광하시고, 부산의 최고 Hot Place인 서면에서 하루를 즐겨보시는 것도 좋을 듯 합니다.

*** ****  **** 에 문자남겨주세요!","기타(기프티콘/쿠폰)","SELLING","서구 충무동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-14 18:49:54.761343","해운대 베니키아호텔 9월 14일~15일 양도해요","21","0","70000","https://media.bunjang.co.kr/product/289238557_{cnt}_1726239721_w{res}.jpg","해운대 해수욕장 근처 베니키아 호텔 디럭스 트윈 양도합니다 9월 14일 토요일 입실 7만원에 팔아요","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 18:49:54.761349","호텔","29","1","200000","https://media.bunjang.co.kr/product/285842585_{cnt}_1724393168_w{res}.jpg","페어몬트 엠버서더 서울 오늘 숙박권판매합니다
여기어때에서 36만원정도주고 구매했어여 놀러왔는데일이생겨서 돌아가야해서요 ㅠㅠ 20만원에판매합니다 
페어몬트 킹베드룸입니다","여행/숙박/렌트","SELLING","남구 삼산동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-18 18:49:54.761354","에눌가능)워커힐호텔 힐링스테이 숙박 주중&주말 예약가능, 힐링크레딧100","25","0","1450000","https://media.bunjang.co.kr/product/288353993_{cnt}_1725760782_w{res}.jpg","비스타 워커힐 숙박 바우처입니다
2박 혹은 객실 2개 중 택 1이고
객실은 그랜드 딜럭스 스위트 혹은 비스타 딜럭스 중 택하실 수 있습니다 (수영장과 피트니스 이용 포함)

힐링크레딧 (100만원)
룸서비스, 레스토랑&bar, 뷔페, 와인스토어(에노테카), 마티나 라운지, 워커힐 온라인스토어 등 이용가능합니다 

유효기간은 25년 3월까지 이며 패키지로 145만원에 판매합니다.

문의는 채팅 부탁드립니다 ~!!
(퀵or택배 선호, 직거래는 주말가능)","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-20 18:49:54.761360","평창 켄싱턴 호텔 내일 2박3일로 30만원 15만원으로 급하게 팔아요","25","2","140000","https://media.bunjang.co.kr/product/290093967_{cnt}_1726746772_w{res}.jpg","펑창 켄싱턴 호텔 내일 20일부터 22일까지 2박3일 30만원인데 14만원에 팔아요 갑자기 일정이 생겨서 못가게 되었어요 연락 편하게 주세요","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
