platform,original_link,post_time,title,view_count,like_count,price,images,description,category,status,seller_location,expiration_date,market_price,capacity,parking,options,check_in_out_time,shipping_fee,transaction_location,transaction_method
중고나라,https://web.joongna.com/product/188307891,2024-10-08 15:34:44.708889,10월11월 쏘라노/설해원/삼척/디오션/강촌/비체펠리스/양양/진도,0,0,"2,000원",/cafe-article-data/live/2024/10/08/1080542110/1728354539132_000_Eb038_main.jpg?impolicy=DoubleWtmk&ftext={0},"여행투어가이드입니다
010-5828-2341 (번호 한번더 확인하세요)

★원하는 날짜에 방이 없으면 문의주세요~~^^★
소노펠리체CC,비발디파크CC,델피노CC 부킹그린피30프로할인
★롯데리포트 부여,속초,제주아트빌라스 평일,주말 에약가능★
★ 한화리조트 주중 주말 원하는 객실 문의주세요~ ★
★대명리조트 전객실 문의주세요★
■■■■■■■■■■■■■■■■■■■■■■■■■

------------------------날짜별분류----------------------------------
[방별 금액은 최소 23만~100만입니다]


■■■워터파크할인■■■


■■■■롯데속초■■■■

33평 2룸 콘도 오션뷰 스위트
가능날짜 정리

10월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )
11월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )

45평 3룸 오션뷰 콘도
가능날짜 정리

10월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )
11월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )



●●●●●●●●●●●●●●●●●●●●●●●●●●●●●
★워터파크 할인가격★

천안오션어드벤처 종일권 22000원
(10월27일까지)

거제오션어드벤처 종일권 22000원
(10월6일까지)

삼척오션플레이 / 양양오션플레이 / 델피노 오션플레이 20000원
(10월6일까지)
-삼척은현장 추가요금 3000원있음- 
■■■■■■■■■■■











10월9일,10일,11일,12일

대명 고성 소노펠리체 델피노 문의.
롯데리조트 속초 33평 / 45평 오션뷰 
대명 고성 소노펠리체 델피노 9, 10일 로얄 2박,
대명 고성 소노펠리체 델피노 프레지던셜 9, 10일 2박,
대명 변산 문의.

대명 홍천 소노펠리체 테라스 하우스 53평 문의.
대명 홍천 소노펠리체/소노빌리지 전객실 문의.

양양/삼척/진도 쏠비치 문의.

용평리조트 버치힐 37평,
용평리조트 베르데힐 콘도 
곤지암리조트 노블 c 취사 9, 10, 11일
곤지암리조트 로얄 9, ...",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188307127,2024-10-08 15:34:44.708889,나훈아콘서트 대구,4,0,"25,000원","/cafe-article-data/live/2024/10/08/1080541071/1728354199638_000_WleVX_main.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/08/1080541071/1728354199638_001_NiJlH.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/08/1080541071/1728354199638_002_xBaB4.jpg?impolicy=DoubleWtmk&ftext={0}","나훈아 콘서트 티켓 양도 합니다.

12월 7일 19시30분 S석 A구역 11열 2연석+2장5만12월 8일 19시30분 S석 D구역 1열 2연석+2장5만

배송지 변경해 드립니다.",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188306539,2024-10-08 15:34:44.708889,10월11일(금)12일(토) 한화리조트 속초 설악쏘라노 디럭스룸 숙박+설악워터피아 할인,0,0,"2,000원",/cafe-article-data/live/2024/10/08/1080540199/1728353895621_000_ECM0y_main.JPG?impolicy=DoubleWtmk&ftext={0},"# 연락처 : 010-5627-0499
# 예약자 판매 : 설악워터피아 모바일쿠폰
https://cafe.naver.com/joonggonara/1077887542

☆ 10월12일(토)
디럭스룸(룸2,욕실1/취사/4인실)
디럭스 온돌룸(룸2,욕실1/취사/4인실)
- room only 21.4만원
- 조식 포함(대2,소1) 25만원
- 11일 12일 2박 room only 35만원

※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 ""티켓명(ex. 스타벅스 아메리카노 Tall) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!  
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188305742,2024-10-08 15:34:44.708889,"10/11월 고성델피노/양양,삼척,진도/쏠비치/롯데/소노캄벨양도​",1,0,"111,111원",/cafe-article-data/live/2024/10/08/1080539055/1728353537364_000_ZZSlE_main.jpg?impolicy=DoubleWtmk&ftext={0},"10/11월 고성델피노/양양,삼척,진도/쏠비치/롯데/소노캄벨양도



10/11월 삼척/양양/진도 쏠비치/변산/거제/경주/여수/단양 양도



10/11월 롯데속초/대명삼척/양양/진도쏠비치/변산/거제/경주양도

10/11월 대명 소노펠리체/소노빌리지소노펠리체 델피노/홍천양도
10/11월 대명홍천비발디/천안/경주/양평/청송/변산/소노캄벨 양도
10/11월 대명양양/삼척/진도/소노캄거제/소노벨변산/경주/천안양도



용평리조트 버치힐콘도 37평, 용평리조트 베르데힐, 그린피아, 빌라콘도 문의.
제주 힐리우스, 설해원, 제주 해비치 등 문의.

* 롯데 속초 33평, 45평, 55평 문의. 제주 롯데 아트빌라스, 부여 롯데 문의. 남해
* 제주 휘닉스 아일랜드 34평 문의. 주중 23만, 주말 25만,(조식 2인 포함)

● 소노east cc 4인 20프로 할인권 주중 3만, 주말 3만, 30% 주중 7만, 주말 7만, 소노펠리체 west, 비발디cc, 델피노cc, 주중, 주말 30프로 4인 할인권 3만,
● 제주 롯데스카이힐 cc 7~9월 그린피 주중 40% 1팀 할인권 1팀 5만/주말 그린피 40% 할인권 1팀 7만,
● 부여 롯데스카이힐 cc 그린피 주중 30%할인권 1팀 3만/주말 그린피 20% 할인권 1팀 3만,


010-4742-8272 가급적 문자 주세요*^^*

어떠한 이유로도 취소, 환불, 변경 불가합니다.

* 정확한 날짜랑 객실 타입 정하셔서 문의주세요~
처음 문의 하시는분 쪽지, 댓글, 카톡, 중고나라 모바일 대화말고 문자로 문의 주세요~


* 셀러회원
예전 아이디 시은정은엄마, 예지예인엄마 입니다.!!


● 롯데 리조트 속초 33평, 45평, 55평 문의.(저랑 리조트 거래하셨던 분만,)
● 롯데 리조트 김해 33평, 45평, 55평 문의.(저랑 리조트 거래하셨던 분만,)

● 용평리조트 버치힐 콘도 37평 7, 8월 문의.

● 소노펠리체 테라스 하우스 53평 오리지날, 60평 리모델링 (실외월풀, 지정주차장, 실외 테라스) 주중 20...",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188305554,2024-10-08 15:34:44.708889,제주도그랜드하얏트숙박권(조식포함),2,0,"300,000원","/cafe-article-data/live/2024/10/08/1080538814/1728353451946_000_mHEb6_main.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/08/1080538814/1728353451946_001_Wl6gv.jpg?impolicy=DoubleWtmk&ftext={0}",상세 정보를 찾을 수 없습니다.,,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188305705,2024-10-08 15:34:44.708889,오늘(10.8) 부산역 인근 써클스테이 저렴하게 양도합니다,0,0,"30,000원",/cafe-article-data/live/2024/10/08/1080539029/1728353518878_000_xdMsV_main.png?impolicy=DoubleWtmk&ftext={0},"급하게 못가게되어 양도합니다, 6만원에 예약했고 3만원에 판매합니다. 오늘 입실입니당
010-9566-3506


※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!  
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188304762,2024-10-08 15:34:44.708889,10월11월 엘시티/롯데리조트/켄싱턴/웰리힐리/한화리조트/르씨엘,1,0,"2,000원",/cafe-article-data/live/2024/10/08/1080537740/1728353097152_000_8171U_main.jpg?impolicy=DoubleWtmk&ftext={0},"여행투어가이드입니다
010-5828-2341 (번호 한번더 확인하세요)

★원하는 날짜에 방이 없으면 문의주세요~~^^★
소노펠리체CC,비발디파크CC,델피노CC 부킹그린피30프로할인
★롯데리포트 부여,속초,제주아트빌라스 평일,주말 에약가능★
★ 한화리조트 주중 주말 원하는 객실 문의주세요~ ★
★대명리조트 전객실 문의주세요★
■■■■■■■■■■■■■■■■■■■■■■■■■

------------------------날짜별분류----------------------------------
[방별 금액은 최소 23만~100만입니다]


■■■워터파크할인■■■


■■■■롯데속초■■■■

33평 2룸 콘도 오션뷰 스위트
가능날짜 정리

10월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )
11월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )

45평 3룸 오션뷰 콘도
가능날짜 정리

10월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )
11월 주중 / 주말 가능 (주말은 없는 날짜도 있습니다. )



●●●●●●●●●●●●●●●●●●●●●●●●●●●●●
★워터파크 할인가격★

천안오션어드벤처 종일권 22000원
(10월27일까지)

거제오션어드벤처 종일권 22000원
(10월6일까지)

삼척오션플레이 / 양양오션플레이 / 델피노 오션플레이 20000원
(10월6일까지)
-삼척은현장 추가요금 3000원있음- 
■■■■■■■■■■■











10월9일,10일,11일,12일

대명 고성 소노펠리체 델피노 문의.
롯데리조트 속초 33평 / 45평 오션뷰 
대명 고성 소노펠리체 델피노 9, 10일 로얄 2박,
대명 고성 소노펠리체 델피노 프레지던셜 9, 10일 2박,
대명 변산 문의.

대명 홍천 소노펠리체 테라스 하우스 53평 문의.
대명 홍천 소노펠리체/소노빌리지 전객실 문의.

양양/삼척/진도 쏠비치 문의.

용평리조트 버치힐 37평,
용평리조트 베르데힐 콘도 
곤지암리조트 노블 c 취사 9, 10, 11일
곤지암리조트 로얄 9, ...",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188305708,2024-10-08 15:34:44.708889,​10/11월 삼척/양양/진도 쏠비치/변산/거제/경주/여수/단양 양도​,0,0,"11,111원",/cafe-article-data/live/2024/10/08/1080539008/1728353510150_000_WL1Gx_main.jpg?impolicy=DoubleWtmk&ftext={0},"10/11월 고성델피노/양양,삼척,진도/쏠비치/롯데/소노캄벨양도



10/11월 삼척/양양/진도 쏠비치/변산/거제/경주/여수/단양 양도



10/11월 롯데속초/대명삼척/양양/진도쏠비치/변산/거제/경주양도

10/11월 대명 소노펠리체/소노빌리지소노펠리체 델피노/홍천양도
10/11월 대명홍천비발디/천안/경주/양평/청송/변산/소노캄벨 양도
10/11월 대명양양/삼척/진도/소노캄거제/소노벨변산/경주/천안양도



용평리조트 버치힐콘도 37평, 용평리조트 베르데힐, 그린피아, 빌라콘도 문의.
제주 힐리우스, 설해원, 제주 해비치 등 문의.

* 롯데 속초 33평, 45평, 55평 문의. 제주 롯데 아트빌라스, 부여 롯데 문의. 남해
* 제주 휘닉스 아일랜드 34평 문의. 주중 23만, 주말 25만,(조식 2인 포함)

● 소노east cc 4인 20프로 할인권 주중 3만, 주말 3만, 30% 주중 7만, 주말 7만, 소노펠리체 west, 비발디cc, 델피노cc, 주중, 주말 30프로 4인 할인권 3만,
● 제주 롯데스카이힐 cc 7~9월 그린피 주중 40% 1팀 할인권 1팀 5만/주말 그린피 40% 할인권 1팀 7만,
● 부여 롯데스카이힐 cc 그린피 주중 30%할인권 1팀 3만/주말 그린피 20% 할인권 1팀 3만,


010-4742-8272 가급적 문자 주세요*^^*

어떠한 이유로도 취소, 환불, 변경 불가합니다.

* 정확한 날짜랑 객실 타입 정하셔서 문의주세요~
처음 문의 하시는분 쪽지, 댓글, 카톡, 중고나라 모바일 대화말고 문자로 문의 주세요~


* 셀러회원
예전 아이디 시은정은엄마, 예지예인엄마 입니다.!!


● 롯데 리조트 속초 33평, 45평, 55평 문의.(저랑 리조트 거래하셨던 분만,)
● 롯데 리조트 김해 33평, 45평, 55평 문의.(저랑 리조트 거래하셨던 분만,)

● 용평리조트 버치힐 콘도 37평 7, 8월 문의.

● 소노펠리체 테라스 하우스 53평 오리지날, 60평 리모델링 (실외월풀, 지정주차장, 실외 테라스) 주중 20...",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188300408,2024-10-08 15:34:44.708889,10/12일 토요일 소노벨 천안 west동 리조트 및 워터파크 패키지,2,1,"255,000원",/cafe-article-data/live/2024/10/08/1080532797/1728351522485_000_IwwjK_main.png?impolicy=DoubleWtmk&ftext={0},"개인사정으로 인해 급하게 판매합니다.
객실은 스위트A 스탠다드 더블/취사 1박1실
11시 입실 15시 퇴실입니다.
5명 기준 방 입니다.
워터파크 2인도 포함입니다.
구매할 시 회원번호 및 예약번호 보내드립니다.",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188303423,2024-10-08 15:34:44.708889,메리어트 포인트 구매 희망합니다(1만 포인트),2,0,"100,000원",/cafe-article-data/live/2024/10/08/1080536216/1728352599600_000_bYG48_main.jpeg?impolicy=DoubleWtmk&ftext={0},"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 ""티켓명(ex. 스타벅스 아메리카노 Tall) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!  
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188304245,2024-10-08 15:34:44.708889,"10/28 오사카 유니버셜 스튜디오 익스프레스 패스7, 입장권",1,0,"700,000원",/cafe-article-data/live/2024/10/08/1080537136/1728352888320_000_jIpF5_main.png?impolicy=DoubleWtmk&ftext={0},"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 ""티켓명(ex. 스타벅스 아메리카노 Tall) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!  
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!


24.10.28 월요일 오사카 유니버셜 스튜디오 입장권 2인, 익스프패스7 2인 판매합니다.

입장권(1일) 2인, 익스프레스패스 7 2인권으로 총 69만원입니다.

입장권 2인 19만원, 익스프레스패스7 2인 50만원

낮시간 닌텐도 입장, 저녁 해리포터 입장 시간대 확약권입니다.

바우처로 바로 보내드립니다.(따로 구매가능, 네고가능, 환불x, 쿨거래)",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188301475,2024-10-08 15:34:44.708889,"코엑스 아쿠아리움 모바일 티켓 17,500원 최저가 판매합니다 10월 31일 까지 사용 가능",0,0,"17,500원",/cafe-article-data/live/2024/10/08/1080534036/1728351922653_000_NZL9o_main.jpg?impolicy=DoubleWtmk&ftext={0},"종일권이고 성인/어린이 상관 없이 사용 가능 (무조건 1인 1매 입니다.) 

*기간은 10월 31일까지 사용 가능

*티켓은 문자 메세지로 전송 (매표소로 갈 필요없이 바코드 찍고 바로 입장하시면 됩니다.) 

입장하시면 추가할인기기가 있어요 ! 주차할인은 입장 후 주차기기에서 등록하시면 4시간동안 4800원 요금 혜택을 받으실 수 있대요 :) ‼️

63빌딩.롯데 아니고☆ 코엑스 ☆입니다‼️

문의는 010 - 3727- 1374 로 문자주시면 빠르게 응대해드립니다. 감사합니다.",,판매중,,,,,,,,,,
중고나라,https://web.joongna.com/product/188302133,2024-10-08 15:34:44.708889,"[초특가] 10/11,12일 롯데속초리조트3룸 바다뷰 최저가양도",3,0,"2,222원",/cafe-article-data/live/2024/10/08/1080534723/1728352155113_000_fYThZ_main.jpg?impolicy=DoubleWtmk&ftext={0},"● 셀러회원 인증 여행지기11 입니다..""믿고 예약하셔도 됩니다""
● 소노펠리체 이스트 30프로 할인권 주중,주말 1팀4인 7만 / 웨스트,델피노 30프로4인 1팀 3만                   ● 홍천 소노펠리체 테라스60평 단독형 리뉴얼 실외자쿠지객실 주중 25만(연박할인 ),금토항시가능 금액문의

예약 후 에는 취소나 날짜 변경이 안되오니 신중한 결정부탁드려요!!
객실입실정원/ 객실구조/ 부대시설운영여부는 따로 안내드리지 않으니 직접 확인해주세요
※모든요금은 1박당 요금 기준입니다 

▶ 위 닉네임 여행지기 11 (게시글보기) 클릭 하시면 더 많은 정보 보실수 있어요
기타지역 (쏠비치양양,삼척,진도/델피노/단양/천안/청송/변산/거제/여수
홍천소노펠리체/소노빌리지/소노테라스단독형60평특가/홍천비발디/롯데속초/롯데부여/리솜전지역)

● 010 9854 9325 전화나 문자가 빠릅니다






10/8일
롯데속초리조트 45타입3룸 바다뷰 1박  29만    워터파크 50프로할인
소노펠리체 테라스 단독형 60평 리뉴얼 실외자쿠지 22만

10/11,12,13일 
롯데속초리조트 45타입 3룸 바다뷰 (2박 연박할인 /최저가 금액문의)
삼척,양양  쏠비치 스위트스탠다드 2박  45만

10/12일
고성 소노펠리체 델피노 실버스탠다드43만 /골드파노라마 취사 50만
고성 소노펠리체 로얄 스탠다드취사 52만/ 로얄 파노라마 취사 54만
롯데속초리조트 45타입 3룸 바다뷰  47만 
롯데부여리조트 스위트취사 35만/ 패밀리취사 33만
홍천 소노펠리체 테라스60평 단독형 실외자쿠지 45만/ 프레지덴셜 금액문의
홍천 소노빌리지  (조식2+워터파크2인+소인1인+액티비티3종) 실버 39만 /골드그랜드44만
홍천 소노펠리체 (조식2+워터파크2인+소인1인+액티비티3종) 실버 37만/ 골드 41만
홍천 소노벨 스탠다드 (조식2+워터파크2인+소인1인+액티비티3종) 패밀리 26만/스위트 29만
홍천 소노벨 스탠다드 (중식또는 석식단품) 패밀리  21만/ 스위트 25만
홍천 소노...",,판매중,,,,,,,,,,
