,platform,original_link,post_time,title,view_count,like_count,price,images,description,category,status,seller_location,city_goo,citydong,description_1,expiration_stdate,expiration_endate,room_type,head_count,shipping_fee,transaction_method,market_price,options,parking,check_in_time,check_out_time,stay_type,foreignn,event,advertise
456,중고나라,https://web.joongna.com/product/188077553,2024-10-10 11:31:55.941,아시아레이크 사이드 호텔(진주 남강 유등축제 가실 분) 10.9-10,5,0,200000,"/cafe-article-data/live/2024/10/06/1080274355/1728214179641_000_xNoKi_main.jpeg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/06/1080274355/1728214179641_001_0GY6N.jpeg?impolicy=DoubleWtmk&ftext={0}","10.9-10일 지금 남은 객실 없구요 이그제큐티브 디럭스 룸입니다. 성인3명에 아이1명까지 추가 요금 없이 가능합니다. 조식은 2명 무료이고, 진주성까지 도보 가능한 호텔 중에 제일 괜찮아보여서 예약했는데 아이가 너무 어려서 포기할까싶어요. 진짜 예전에 가봤는데 너무 예뻐서 아이한테 보여주고 싶은데 조금 더 크고 가야할 거 같아요. 가실 분 연락주세요. ㅔ",여행/숙박이용권,판매중,,,,"제목 : 아시아레이크 사이드 호텔(진주 남강 유등축제 가실 분) 10.9-10, 상품 게시 시간 : 2024-10-10 11:31:55.941, 상세 설명 : 10.9-10일 지금 남은 객실 없구요 이그제큐티브 디럭스 룸입니다. 성인3명에 아이1명까지 추가 요금 없이 가능합니다. 조식은 2명 무료이고, 진주성까지 도보 가능한 호텔 중에 제일 괜찮아보여서 예약했는데 아이가 너무 어려서 포기할까싶어요. 진짜 예전에 가봤는데 너무 예뻐서 아이한테 보여주고 싶은데 조금 더 크고 가야할 거 같아요. 가실 분 연락주세요. ㅔ",2024-10-09,2024-10-10,이그제큐티브 디럭스 룸,3.0,0.0,기타,,조식 무료,True,,,호텔,국내,진주 남강 유등축제,False
457,중고나라,https://web.joongna.com/product/188054339,2024-10-10 11:31:55.942,상가포르 호텔그랜드 10/18일 1박 양도,16,0,35000,"https://img2.joongna.com/media/original/2024/10/06/1728203587033rpJ_02U9p.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/media/original/2024/10/06/1728203587035SLi_Ndh6W.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/media/original/2024/10/06/1728203710911hMM_JkOgC.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/media/original/2024/10/06/1728203710911L55_dlAB8.jpg?impolicy=resizeWatermark3&isSecret=false, https://img2.joongna.com/media/original/2024/10/06/1728203722117Pi6_NxL7Z.jpg?impolicy=resizeWatermark3&isSecret=false","싱가포르 부기스에있는 호텔입니다. 여행 취소로인해 , 엄청 저렴하게 판매합니다. 싱글베드 *2, 조식 불포함 입니다. 최저가 20인데 날짜맞으시는분 저렴하게 양도 드립니다. 투숙자명 변경 해드립니다. 정가 20만원입니다만 5만원에 판매합니다. 투숙일 10/18일 1박",여행/숙박이용권,판매중,운정6동,,운정6동,"제목 : 상가포르 호텔그랜드 10/18일 1박 양도, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : 싱가포르 부기스에있는 호텔입니다. 여행 취소로인해 , 엄청 저렴하게 판매합니다. 싱글베드 *2, 조식 불포함 입니다. 최저가 20인데 날짜맞으시는분 저렴하게 양도 드립니다. 투숙자명 변경 해드립니다. 정가 20만원입니다만 5만원에 판매합니다. 투숙일 10/18일 1박",2024-10-18,2024-10-19,,2.0,0.0,직거래,20000.0,싱글베드,False,,,호텔,외국,,False
458,중고나라,https://web.joongna.com/product/188056231,2024-10-10 11:31:55.942,파라다이스시티 호텔 숙박권,10,0,450000,/cafe-article-data/live/2024/10/06/1080249400/1728204549556_000_Xy4J6_main.jpg?impolicy=DoubleWtmk&ftext={0},"PREMIER DELUXE (일반 디럭스보다 윗단계) 프리미어 디럭스 룸 조식 2인 포함 바우처 입니다. 2025년 1월까지 사용 가능합니다 **바우처에 써있는 블랙아웃 일정 확인요망 (금요일/토요일/공휴일 및 공휴일 전일, 연말연시 사용불가) - 수영장, 피트니스, 플레이랩 성인 2인 기준 1회 이용 가능 호텔쪽에 전화해서 예약하고 체크인시 숙박권 지참하셔야 합니다 2매 있습니다 연락은 문자로 주세요",여행/숙박이용권,판매중,,,,"제목 : 파라다이스시티 호텔 숙박권, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : PREMIER DELUXE (일반 디럭스보다 윗단계) 프리미어 디럭스 룸 조식 2인 포함 바우처 입니다. 2025년 1월까지 사용 가능합니다 **바우처에 써있는 블랙아웃 일정 확인요망 (금요일/토요일/공휴일 및 공휴일 전일, 연말연시 사용불가) - 수영장, 피트니스, 플레이랩 성인 2인 기준 1회 이용 가능 호텔쪽에 전화해서 예약하고 체크인시 숙박권 지참하셔야 합니다 2매 있습니다 연락은 문자로 주세요",2024-10-12,2024-10-13,스탠다드 더블,2.0,0.0,기타,,해당사항없음,False,,,호텔,국내,,False
459,중고나라,https://web.joongna.com/product/188054191,2024-10-10 11:31:55.942,다락휴 여수 캡슐호텔 by 워커힐 24-10-12~13 숙박 양도 합니다,6,0,60000,"/cafe-article-data/live/2024/10/06/1080246999/1728203669387_000_GTqj4_main.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/06/1080246999/1728203669387_001_4md7P.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/06/1080246999/1728203669388_002_sfbCI.jpg?impolicy=DoubleWtmk&ftext={0}","다락휴 여수 캡슐호텔 by 워커힐 [옵션] 투숙기간:2024-10-12 ~ 2024-10-13(1박),옵션:해당사항없음,객실수:1,객실명:[라운지 패키지] 스탠다드 더블 + 라운지 혜택 + 라이트 조식 2인",여행/숙박이용권,판매중,,,,"제목 : 다락휴 여수 캡슐호텔 by 워커힐 24-10-12~13 숙박 양도 합니다, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : 다락휴 여수 캡슐호텔 by 워커힐 [옵션] 투숙기간:2024-10-12 ~ 2024-10-13(1박),옵션:해당사항없음,객실수:1,객실명:[라운지 패키지] 스탠다드 더블 + 라운지 혜택 + 라이트 조식 2인",2024-10-10,2025-01-31,PREMIER DELUXE,2.0,0.0,기타,,조식 포함,False,,,호텔,국내,,False
460,중고나라,https://web.joongna.com/product/188056141,2024-10-10 11:31:55.942,REX카드 호텔 식사권,6,0,160000,"/cafe-article-data/live/2024/10/06/1080249262/1728204514985_000_O9AEi_main.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/06/1080249262/1728204514985_001_VHBjR.jpg?impolicy=DoubleWtmk&ftext={0}","부산 경남지역 특급호텔 뷔페 2인 식사권(바우처) 팔아요 아래 6개의 대상 호텔 레스토랑 중 1곳에서 이용 가능합니다 유효기간 25년 5월 16일입니다 서울 광진구, 여의도 직거래 가능 타지역은 반값택배 가능합니다 2인 식사권 사용 가능 호텔 뷔페 부산 웨스틴 조선 호텔 '까밀리아' 뷔페 부산 농심호텔 '리스또란떼' 뷔페 부산 롯데 호텔 '라세느'뷔페 울산 호텔현대 바이 라한 ‘더 플레이트’ 뷔페 창원 그랜드머큐어 엠배서더 ‘블루핀’ 뷔페 거제 삼성호텔 ‘모닝 아일랜드 뷔페 또는 QB라운지’ 유의사항 -호텔 뷔페 식사권 사용 시 반드시 표기된 지정 예약처로 사전예약 필수입니다. -렉스 카드와 뷔페 식사권을 제시해야함(렉스카드 소지자 분만 구입해주세요) - 자세한 내용은 첨부한 이미지 내의 뷔페 식사권 뒷면 유의사항을 확인해주세요",여행/숙박이용권,판매중,,,,"제목 : REX카드 호텔 식사권, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : 부산 경남지역 특급호텔 뷔페 2인 식사권(바우처) 팔아요 아래 6개의 대상 호텔 레스토랑 중 1곳에서 이용 가능합니다 유효기간 25년 5월 16일입니다 서울 광진구, 여의도 직거래 가능 타지역은 반값택배 가능합니다 2인 식사권 사용 가능 호텔 뷔페 부산 웨스틴 조선 호텔 '까밀리아' 뷔페 부산 농심호텔 '리스또란떼' 뷔페 부산 롯데 호텔 '라세느'뷔페 울산 호텔현대 바이 라한 ‘더 플레이트’ 뷔페 창원 그랜드머큐어 엠배서더 ‘블루핀’ 뷔페 거제 삼성호텔 ‘모닝 아일랜드 뷔페 또는 QB라운지’ 유의사항 -호텔 뷔페 식사권 사용 시 반드시 표기된 지정 예약처로 사전예약 필수입니다. -렉스 카드와 뷔페 식사권을 제시해야함(렉스카드 소지자 분만 구입해주세요) - 자세한 내용은 첨부한 이미지 내의 뷔페 식사권 뒷면 유의사항을 확인해주세요",,,,,0.0,택배거래,,,False,,,호텔,국내,,True
461,중고나라,https://web.joongna.com/product/188050441,2024-10-10 11:31:55.942,장한평 새턴호텔 적립카드 판매,5,0,200000,"/cafe-article-data/live/2024/10/06/1080242577/1728202016339_000_4vHdX_main.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/06/1080242577/1728202016339_001_Ob160.jpg?impolicy=DoubleWtmk&ftext={0}","서울 장한평 새턴호텔 적립카드 입니다 총 272,750원 적립되어 현금처럼 사용 가능 하며 평일사용만 가능 합니다. 20만원에 판매하며 구입하신다면 우편으로 송부드릴 예정입니다 010 9252 7147입니다",여행/숙박이용권,판매중,,,,"제목 : 장한평 새턴호텔 적립카드 판매, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : 서울 장한평 새턴호텔 적립카드 입니다 총 272,750원 적립되어 현금처럼 사용 가능 하며 평일사용만 가능 합니다. 20만원에 판매하며 구입하신다면 우편으로 송부드릴 예정입니다 010 9252 7147입니다",1999-05-16,,,2.0,0.0,직거래,,"렉스 카드, 뷔페 식사권",False,,,호텔,국내,,False
462,중고나라,https://web.joongna.com/product/188049221,2024-10-10 11:31:55.942,10월13일 속초아이파크스위트호텔 1박 양도합니다. (10/13 - 10/14 1박),4,0,90000,/cafe-article-data/live/2024/10/06/1080241168/1728201501737_000_XOOql_main.jpg?impolicy=DoubleWtmk&ftext={0},"[ 속초아이파크스위트호텔 ] ■ 예약정보 -. 파셜오션뷰디럭스더블 + 조식 + 음료 + 12시 레이트체크아웃 ■ 예약일자 -. 10월 13일-10월 14일 1박 숙박권 입금 확인 후 예약자명, 예약번호 전달드리겠습니다 ^^ 010 4453 3201",여행/숙박이용권,판매중,,,,"제목 : 10월13일 속초아이파크스위트호텔 1박 양도합니다. (10/13 - 10/14 1박), 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : [ 속초아이파크스위트호텔 ] ■ 예약정보 -. 파셜오션뷰디럭스더블 + 조식 + 음료 + 12시 레이트체크아웃 ■ 예약일자 -. 10월 13일-10월 14일 1박 숙박권 입금 확인 후 예약자명, 예약번호 전달드리겠습니다 ^^ 010 4453 3201",,,룸 패밀리 트윈 시티뷰,4.0,0.0,기타,,수영장,False,,,호텔,국내,,False
463,중고나라,https://web.joongna.com/product/188047411,2024-10-10 11:31:55.942,전주 라한 호텔 2박 팝니다,11,0,150000,"/cafe-article-data/live/2024/10/06/1080239048/1728200764290_000_sVH3f_main.jpeg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/06/1080239048/1728200764290_001_caxT5.jpeg?impolicy=DoubleWtmk&ftext={0}",전주라한 호텔 2박 팝니다 일정 10월6일 일요일~ 10월8일 화요일 2박 룸 패밀리 트윈 시티뷰(기준인원4인) 2박에 15만원입니다 룸온리입니다 수영장 조식 불포함 연락주세요!! 010 6627 이칠육사,여행/숙박이용권,판매중,,,,"제목 : 전주 라한 호텔 2박 팝니다, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : 전주라한 호텔 2박 팝니다 일정 10월6일 일요일~ 10월8일 화요일 2박 룸 패밀리 트윈 시티뷰(기준인원4인) 2박에 15만원입니다 룸온리입니다 수영장 조식 불포함 연락주세요!! 010 6627 이칠육사",2024-10-13,2024-10-14,파셜오션뷰디럭스더블,,0.0,기타,,"조식, 음료, 12시 레이트체크아웃",False,,12:00,호텔,국내,,False
464,중고나라,https://web.joongna.com/product/188041962,2024-10-10 11:31:55.942,롯데호텔제주 샤롯데 테라스 오션 패밀리 3인 숙박권 라세느조식포함,15,0,450000,https://img2.joongna.com/cafe-article-data/live/2024/10/06/1080232770/1728198594379_000_cSxxL_main.PNG?impolicy=resizeWatermark3&isSecret=false,"샤롯데 테라스 오션 패밀리 트윈 2인 1박 (※ 1인 인원 추가 비용 무료)+라세느 조식 2인+환상의 숲 곶자왈 입장권 2매 (족욕 프로그램 병행) • 예약: 1577-0360 ※ 이용불가일 : 1/1, 5/4~5, 7/20~8/17, 12/23~25, 12/29~31",여행/숙박이용권,판매중,,,,"제목 : 롯데호텔제주 샤롯데 테라스 오션 패밀리 3인 숙박권 라세느조식포함, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : 샤롯데 테라스 오션 패밀리 트윈 2인 1박 (※ 1인 인원 추가 비용 무료)+라세느 조식 2인+환상의 숲 곶자왈 입장권 2매 (족욕 프로그램 병행) • 예약: 1577-0360 ※ 이용불가일 : 1/1, 5/4~5, 7/20~8/17, 12/23~25, 12/29~31",,,패밀리 트윈,3.0,0.0,기타,,"라세느 조식, 환상의 숲 곶자왈 입장권(족욕 프로그램 병행)",False,,,호텔,국내,환상의 숲 곶자왈 입장권,False
465,중고나라,https://web.joongna.com/product/188035454,2024-10-10 11:31:55.942,롯데호텔 서울 숙박권 이그제큐티브 타워 그랜드 디럭스룸1박+라세느 조식2인,16,0,480000,https://img2.joongna.com/cafe-article-data/live/2024/10/06/1080225305/1728195916231_000_LRpaY_main.jpg?impolicy=resizeWatermark3&isSecret=false,"롯데호텔 서울 숙박권 이그제큐티브 타워 그랜드 디럭스룸1박+라세느 조식2인 롯데호텔 서울 숙박권 판매합니다. 모바일 바우처고, 직거래 가능합니다. 이그제큐티브 타워 디럭스룸2인1박+라세느 조식2인+와인&과일커티시+ 피트니스클럽2인 실내수영장 무료 12/24,12/31 제외 예약가능 합니다 010-오2오9-8269",여행/숙박이용권,판매중,,,,"제목 : 롯데호텔 서울 숙박권 이그제큐티브 타워 그랜드 디럭스룸1박+라세느 조식2인, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : 롯데호텔 서울 숙박권 이그제큐티브 타워 그랜드 디럭스룸1박+라세느 조식2인 롯데호텔 서울 숙박권 판매합니다. 모바일 바우처고, 직거래 가능합니다. 이그제큐티브 타워 디럭스룸2인1박+라세느 조식2인+와인&과일커티시+ 피트니스클럽2인 실내수영장 무료 12/24,12/31 제외 예약가능 합니다 010-오2오9-8269",,,그랜드 디럭스룸,2.0,0.0,직거래,,"라세느 조식, 와인&과일커티시, 피트니스클럽, 실내수영장",False,,,호텔,국내,,False
466,중고나라,https://web.joongna.com/product/188030554,2024-10-10 11:31:55.942,그랜드 조선 호텔 키즈 2박 양도,7,0,500000,"/cafe-article-data/live/2024/10/06/1080219595/1728193850995_000_VsnAh_main.jpg?impolicy=DoubleWtmk&ftext={0}, /cafe-article-data/live/2024/10/06/1080219595/1728193850995_001_j7m5l.jpg?impolicy=DoubleWtmk&ftext={0}","그랜드조선제주 키즈 디럭스 패밀리 트윈 2박(조식 포함되어있음.) 판매합니다. 사정상 못 가게 되어서 양도하려합니다.날짜는 11/8~10일이나 일정 변경가능하니 연락주세요.(단, 금~일 스케줄만 가능합니다) 아리아 조식 1회랑 호텔에서 먹을수 있는 10만원 크레딧 제공됩니다",여행/숙박이용권,판매중,,,,"제목 : 그랜드 조선 호텔 키즈 2박 양도, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : 그랜드조선제주 키즈 디럭스 패밀리 트윈 2박(조식 포함되어있음.) 판매합니다. 사정상 못 가게 되어서 양도하려합니다.날짜는 11/8~10일이나 일정 변경가능하니 연락주세요.(단, 금~일 스케줄만 가능합니다) 아리아 조식 1회랑 호텔에서 먹을수 있는 10만원 크레딧 제공됩니다",,,키즈 디럭스 패밀리 트윈,,0.0,기타,,조식 포함,False,,,호텔,국내,,False
467,중고나라,https://web.joongna.com/product/188022392,2024-10-10 11:31:55.942,(실시간 예약) 제주도 신화월드 호텔&리조트 예약,4,0,140000,/cafe-article-data/live/2024/10/06/1080210132/1728190309120_000_2XJPz_main.jpeg?impolicy=DoubleWtmk&ftext={0},"🍀 중고나라 셀러회원 ""휴가시즌"" 🍀 📞010-8628-7114📞 언제든 연락주세요 :) 🕌 제주신화월드 호텔 & 리조트 ✅ 실시간 예약 가능 [근무시간중 09:30-18:00] 연중무휴 예약 가능 ✅ 조식포함 예약 가능 (호텔&리조트 요금 동일) ▶조식할인: 44,000(성인/1인), 28,000(아동/1인-37개월~만12세) ✅ 석식포함 예약 가능 (호텔-랜딩,메리어트 요금 동일) ▶석식할인:112,000(성인/1인), 59,000(아동/1인-37개월~만12세) ✅ 체크인시 프런트에서 테마파크 빅3이용권을 드립니다(전객실 제공. 예약정원에 한함) ✅ 호텔 입실가능 인원 : [슈페리어, 디럭스](성인2인+아동1인), [패밀리트윈](성인3+아동1인), [커넥팅룸](성인4인) ※ 패밀리트윈과 커넥팅룸은 (성인2+아동2인)도 가능합니다 ⭐ 주중요금(일,월,화,수,목) 10/1~10/31 (추석, 개천절 연휴 및 주말요금 제외 ) 📌 랜딩관 호텔 슈페리어(킹/트윈)-14만/ 디럭스킹-17만/ 디럭스 패밀리트윈-21만/ 커넥팅룸(킹+트윈)-25만 📌 신화관 호텔 스카이풀+워터파크 (무료이용) 슈페리어(킹/트윈)-18만/ 디럭스킹- 23만/ 디럭스 패밀리트윈- 27만/ 주니어스위트- 31만/ 커넥팅룸- 38만 📌 메리어트관 호텔 모실수영장 (무료이용), 미니바 투숙기간중 1회 (무료이용) 디럭스(킹/트윈)- 19만/ 프리미어(킹/트윈)-23만/ 프리미어 패밀리트윈-26만/ 커넥팅룸-37만 디럭스 스위트-29만/ 프리미어 스위트-51만/ 프레지덴셜 스위트-73만 📌 서머셋 리조트 (46평/3룸) 탐모라수영장 (무료이용) 패밀리스위트(침대방3)-31만/ 패밀리스위트 온돌(침대방2+온돌방1)-35만/ 키즈캠핑-35만/ 키즈 레이싱-38만 펫 프렌들리룸-45만 - 기본정원 : 성인5인 (인원추가료 : 아동1인 22,000, 침구추가료 : 33,000 // 합계 55,000) - 최대정원 : 성인5인+아동4인 (아동은 추가요금 적용) -> 인원,침구 추가료 55,0...",여행/숙박이용권,판매중,,,,"제목 : (실시간 예약) 제주도 신화월드 호텔&리조트 예약, 상품 게시 시간 : 2024-10-10 11:31:55.942, 상세 설명 : 🍀 중고나라 셀러회원 ""휴가시즌"" 🍀 📞010-8628-7114📞 언제든 연락주세요 :) 🕌 제주신화월드 호텔 & 리조트 ✅ 실시간 예약 가능 [근무시간중 09:30-18:00] 연중무휴 예약 가능 ✅ 조식포함 예약 가능 (호텔&리조트 요금 동일) ▶조식할인: 44,000(성인/1인), 28,000(아동/1인-37개월~만12세) ✅ 석식포함 예약 가능 (호텔-랜딩,메리어트 요금 동일) ▶석식할인:112,000(성인/1인), 59,000(아동/1인-37개월~만12세) ✅ 체크인시 프런트에서 테마파크 빅3이용권을 드립니다(전객실 제공. 예약정원에 한함) ✅ 호텔 입실가능 인원 : [슈페리어, 디럭스](성인2인+아동1인), [패밀리트윈](성인3+아동1인), [커넥팅룸](성인4인) ※ 패밀리트윈과 커넥팅룸은 (성인2+아동2인)도 가능합니다 ⭐ 주중요금(일,월,화,수,목) 10/1~10/31 (추석, 개천절 연휴 및 주말요금 제외 ) 📌 랜딩관 호텔 슈페리어(킹/트윈)-14만/ 디럭스킹-17만/ 디럭스 패밀리트윈-21만/ 커넥팅룸(킹+트윈)-25만 📌 신화관 호텔 스카이풀+워터파크 (무료이용) 슈페리어(킹/트윈)-18만/ 디럭스킹- 23만/ 디럭스 패밀리트윈- 27만/ 주니어스위트- 31만/ 커넥팅룸- 38만 📌 메리어트관 호텔 모실수영장 (무료이용), 미니바 투숙기간중 1회 (무료이용) 디럭스(킹/트윈)- 19만/ 프리미어(킹/트윈)-23만/ 프리미어 패밀리트윈-26만/ 커넥팅룸-37만 디럭스 스위트-29만/ 프리미어 스위트-51만/ 프레지덴셜 스위트-73만 📌 서머셋 리조트 (46평/3룸) 탐모라수영장 (무료이용) 패밀리스위트(침대방3)-31만/ 패밀리스위트 온돌(침대방2+온돌방1)-35만/ 키즈캠핑-35만/ 키즈 레이싱-38만 펫 프렌들리룸-45만 - 기본정원 : 성인5인 (인원추가료 : 아동1인 22,000, 침구추가료 : 33,000 // 합계 55,000) - 최대정원 : 성인5인+아동4인 (아동은 추가요금 적용) -> 인원,침구 추가료 55,0...",,,호텔,,0.0,기타,,"조식포함, 석식포함, 테마파크 빅3이용권 제공",False,09:30,18:00,호텔,국내,,False
